unit_id,district
CITY OF CHICAGO-:-WARD 07 PRECINCT 13-(CONG-02),6
CITY OF CHICAGO-:-WARD 07 PRECINCT 16-(CONG-01),6
CITY OF CHICAGO-:-WARD 07 PRECINCT 16-(CONG-02),6
CITY OF CHICAGO-:-WARD 07 PRECINCT 17-(CONG-01),6
CITY OF CHICAGO-:-WARD 07 PRECINCT 17-(CONG-02),6
CITY OF CHICAGO-:-WARD 09 PRECINCT 08-(CONG-01),6
CITY OF CHICAGO-:-WARD 09 PRECINCT 08-(CONG-02),6
CITY OF CHICAGO-:-WARD 14 PRECINCT 01-(CONG-04),4
CITY OF CHICAGO-:-WARD 14 PRECINCT 01-(CONG-07),4
CITY OF CHICAGO-:-WARD 15 PRECINCT 10-(CONG-04),4
CITY OF CHICAGO-:-WARD 15 PRECINCT 10-(CONG-07),4
CITY OF CHICAGO-:-WARD 16 PRECINCT 07-(CONG-04),4
CITY OF CHICAGO-:-WARD 16 PRECINCT 07-(CONG-07),4
CITY OF CHICAGO-:-WARD 16 PRECINCT 20-(CONG-01),6
CITY OF CHICAGO-:-WARD 16 PRECINCT 20-(CONG-07),6
CITY OF CHICAGO-:-WARD 16 PRECINCT 23-(CONG-04),4
CITY OF CHICAGO-:-WARD 16 PRECINCT 23-(CONG-07),4
CITY OF CHICAGO-:-WARD 17 PRECINCT 02-(CONG-01),4
CITY OF CHICAGO-:-WARD 17 PRECINCT 02-(CONG-07),4
CITY OF CHICAGO-:-WARD 17 PRECINCT 14-(CONG-01),6
CITY OF CHICAGO-:-WARD 17 PRECINCT 14-(CONG-07),6
CITY OF CHICAGO-:-WARD 18 PRECINCT 18-(CONG-01),4
CITY OF CHICAGO-:-WARD 18 PRECINCT 18-(CONG-04),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 10-(CONG-01),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 10-(CONG-06),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 11-(CONG-01),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 11-(CONG-06),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 19-(CONG-01),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 19-(CONG-06),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 25-(CONG-01),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 25-(CONG-06),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 26-(CONG-01),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 26-(CONG-06),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 31-(CONG-01),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 31-(CONG-06),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 36-(CONG-01),4
CITY OF CHICAGO-:-WARD 19 PRECINCT 36-(CONG-06),4
CITY OF CHICAGO-:-WARD 20 PRECINCT 01-(CONG-04),4
CITY OF CHICAGO-:-WARD 20 PRECINCT 01-(CONG-07),4
CITY OF CHICAGO-:-WARD 20 PRECINCT 03-(CONG-04),4
CITY OF CHICAGO-:-WARD 20 PRECINCT 03-(CONG-07),4
CITY OF CHICAGO-:-WARD 20 PRECINCT 05-(CONG-04),4
CITY OF CHICAGO-:-WARD 20 PRECINCT 05-(CONG-07),4
CITY OF CHICAGO-:-WARD 20 PRECINCT 08-(CONG-01),6
CITY OF CHICAGO-:-WARD 20 PRECINCT 08-(CONG-07),6
CITY OF CHICAGO-:-WARD 20 PRECINCT 14-(CONG-01),6
CITY OF CHICAGO-:-WARD 20 PRECINCT 14-(CONG-07),6
CITY OF CHICAGO-:-WARD 22 PRECINCT 02-(CONG-04),4
CITY OF CHICAGO-:-WARD 22 PRECINCT 02-(CONG-07),4
CITY OF CHICAGO-:-WARD 24 PRECINCT 18-(CONG-04),16
CITY OF CHICAGO-:-WARD 24 PRECINCT 18-(CONG-07),16
CITY OF CHICAGO-:-WARD 25 PRECINCT 03-(CONG-04),16
CITY OF CHICAGO-:-WARD 25 PRECINCT 03-(CONG-07),16
CITY OF CHICAGO-:-WARD 25 PRECINCT 13-(CONG-04),4
CITY OF CHICAGO-:-WARD 25 PRECINCT 13-(CONG-07),4
CITY OF CHICAGO-:-WARD 26 PRECINCT 27-(CONG-03),6
CITY OF CHICAGO-:-WARD 26 PRECINCT 27-(CONG-07),6
CITY OF CHICAGO-:-WARD 27 PRECINCT 09-(CONG-05),16
CITY OF CHICAGO-:-WARD 27 PRECINCT 09-(CONG-07),15
CITY OF CHICAGO-:-WARD 27 PRECINCT 12-(CONG-05),15
CITY OF CHICAGO-:-WARD 27 PRECINCT 12-(CONG-07),15
CITY OF CHICAGO-:-WARD 27 PRECINCT 13-(CONG-05),16
CITY OF CHICAGO-:-WARD 27 PRECINCT 13-(CONG-07),15
CITY OF CHICAGO-:-WARD 27 PRECINCT 21-(CONG-05),15
CITY OF CHICAGO-:-WARD 27 PRECINCT 21-(CONG-07),15
CITY OF CHICAGO-:-WARD 28 PRECINCT 17-(CONG-04),16
CITY OF CHICAGO-:-WARD 28 PRECINCT 17-(CONG-07),16
CITY OF CHICAGO-:-WARD 29 PRECINCT 04-(CONG-03),16
CITY OF CHICAGO-:-WARD 29 PRECINCT 04-(CONG-07),16
CITY OF CHICAGO-:-WARD 29 PRECINCT 05-(CONG-03),16
CITY OF CHICAGO-:-WARD 29 PRECINCT 05-(CONG-07),16
CITY OF CHICAGO-:-WARD 30 PRECINCT 03-(CONG-03),16
CITY OF CHICAGO-:-WARD 30 PRECINCT 03-(CONG-05),16
CITY OF CHICAGO-:-WARD 30 PRECINCT 15-(CONG-03),16
CITY OF CHICAGO-:-WARD 30 PRECINCT 15-(CONG-05),16
CITY OF CHICAGO-:-WARD 30 PRECINCT 22-(CONG-03),16
CITY OF CHICAGO-:-WARD 30 PRECINCT 22-(CONG-05),16
CITY OF CHICAGO-:-WARD 30 PRECINCT 23-(CONG-03),16
CITY OF CHICAGO-:-WARD 30 PRECINCT 23-(CONG-05),16
CITY OF CHICAGO-:-WARD 32 PRECINCT 19-(CONG-03),15
CITY OF CHICAGO-:-WARD 32 PRECINCT 19-(CONG-05),15
CITY OF CHICAGO-:-WARD 33 PRECINCT 16-(CONG-03),8
CITY OF CHICAGO-:-WARD 33 PRECINCT 16-(CONG-05),16
CITY OF CHICAGO-:-WARD 35 PRECINCT 22-(CONG-03),8
CITY OF CHICAGO-:-WARD 35 PRECINCT 22-(CONG-05),16
CITY OF CHICAGO-:-WARD 37 PRECINCT 16-(CONG-03),16
CITY OF CHICAGO-:-WARD 37 PRECINCT 16-(CONG-07),6
CITY OF CHICAGO-:-WARD 38 PRECINCT 06-(CONG-03),16
CITY OF CHICAGO-:-WARD 38 PRECINCT 06-(CONG-05),16
CITY OF CHICAGO-:-WARD 38 PRECINCT 11-(CONG-03),8
CITY OF CHICAGO-:-WARD 38 PRECINCT 11-(CONG-05),8
CITY OF CHICAGO-:-WARD 38 PRECINCT 17-(CONG-03),8
CITY OF CHICAGO-:-WARD 38 PRECINCT 17-(CONG-05),8
CITY OF CHICAGO-:-WARD 38 PRECINCT 24-(CONG-03),8
CITY OF CHICAGO-:-WARD 38 PRECINCT 24-(CONG-05),8
CITY OF CHICAGO-:-WARD 39 PRECINCT 28-(CONG-03),6
CITY OF CHICAGO-:-WARD 39 PRECINCT 28-(CONG-05),16
CITY OF CHICAGO-:-WARD 40 PRECINCT 04-(CONG-05),6
CITY OF CHICAGO-:-WARD 40 PRECINCT 04-(CONG-09),6
CITY OF CHICAGO-:-WARD 40 PRECINCT 19-(CONG-05),6
CITY OF CHICAGO-:-WARD 40 PRECINCT 19-(CONG-09),6
CITY OF CHICAGO-:-WARD 40 PRECINCT 23-(CONG-03),16
CITY OF CHICAGO-:-WARD 40 PRECINCT 23-(CONG-05),8
CITY OF CHICAGO-:-WARD 41 PRECINCT 28-(CONG-05),6
CITY OF CHICAGO-:-WARD 41 PRECINCT 28-(CONG-09),6
CITY OF CHICAGO-:-WARD 42 PRECINCT 09-(CONG-05),15
CITY OF CHICAGO-:-WARD 42 PRECINCT 09-(CONG-07),15
CITY OF CHICAGO-:-WARD 42 PRECINCT 22-(CONG-05),15
CITY OF CHICAGO-:-WARD 42 PRECINCT 22-(CONG-07),15
CITY OF CHICAGO-:-WARD 43 PRECINCT 15-(CONG-05),15
CITY OF CHICAGO-:-WARD 43 PRECINCT 15-(CONG-07),15
CITY OF CHICAGO-:-WARD 45 PRECINCT 24-(CONG-03),8
CITY OF CHICAGO-:-WARD 45 PRECINCT 24-(CONG-05),8
CITY OF CHICAGO-:-WARD 45 PRECINCT 27-(CONG-03),16
CITY OF CHICAGO-:-WARD 45 PRECINCT 27-(CONG-05),8
CITY OF CHICAGO-:-WARD 45 PRECINCT 29-(CONG-03),16
CITY OF CHICAGO-:-WARD 45 PRECINCT 29-(CONG-05),16
CITY OF CHICAGO-:-WARD 46 PRECINCT 07-(CONG-05),15
CITY OF CHICAGO-:-WARD 46 PRECINCT 07-(CONG-09),15
CITY OF CHICAGO-:-WARD 46 PRECINCT 08-(CONG-05),15
CITY OF CHICAGO-:-WARD 46 PRECINCT 08-(CONG-09),15
CITY OF CHICAGO-:-WARD 46 PRECINCT 10-(CONG-05),15
CITY OF CHICAGO-:-WARD 46 PRECINCT 10-(CONG-09),15
CITY OF CHICAGO-:-WARD 47 PRECINCT 02-(CONG-05),6
CITY OF CHICAGO-:-WARD 47 PRECINCT 02-(CONG-09),6
CITY OF CHICAGO-:-WARD 47 PRECINCT 03-(CONG-05),6
CITY OF CHICAGO-:-WARD 47 PRECINCT 03-(CONG-09),6
CITY OF CHICAGO-:-WARD 47 PRECINCT 28-(CONG-03),16
CITY OF CHICAGO-:-WARD 47 PRECINCT 28-(CONG-05),8
CITY OF CHICAGO-:-WARD 50 PRECINCT 24-(CONG-05),6
CITY OF CHICAGO-:-WARD 50 PRECINCT 24-(CONG-09),6
CITY OF ROCKFORD-:-WARD 1 PRECINCT 2-(CONG-16),14
CITY OF ROCKFORD-:-WARD 1 PRECINCT 2-(CONG-17),14
CITY OF ROCKFORD-:-WARD 1 PRECINCT 5-(CONG-16),14
CITY OF ROCKFORD-:-WARD 1 PRECINCT 5-(CONG-17),14
CITY OF ROCKFORD-:-WARD 12 PRECINCT 2-(CONG-16),14
CITY OF ROCKFORD-:-WARD 12 PRECINCT 2-(CONG-17),14
CITY OF ROCKFORD-:-WARD 12 PRECINCT 5-(CONG-16),14
CITY OF ROCKFORD-:-WARD 12 PRECINCT 5-(CONG-17),14
CITY OF ROCKFORD-:-WARD 4 PRECINCT 1-(CONG-16),14
CITY OF ROCKFORD-:-WARD 4 PRECINCT 1-(CONG-17),8
CITY OF ROCKFORD-:-WARD 4 PRECINCT 4-(CONG-16),14
CITY OF ROCKFORD-:-WARD 4 PRECINCT 4-(CONG-17),14
CITY OF ROCKFORD-:-WARD 4 PRECINCT 8-(CONG-16),14
CITY OF ROCKFORD-:-WARD 4 PRECINCT 8-(CONG-17),14
CITY OF ROCKFORD-:-WARD 5 PRECINCT 3-(CONG-16),14
CITY OF ROCKFORD-:-WARD 5 PRECINCT 3-(CONG-17),14
CITY OF ROCKFORD-:-WARD 6 PRECINCT 1-(CONG-16),14
CITY OF ROCKFORD-:-WARD 6 PRECINCT 1-(CONG-17),14
CITY OF ROCKFORD-:-WARD 6 PRECINCT 3-(CONG-16),14
CITY OF ROCKFORD-:-WARD 6 PRECINCT 3-(CONG-17),14
CITY OF ROCKFORD-:-WARD 7 PRECINCT 4-(CONG-16),14
CITY OF ROCKFORD-:-WARD 7 PRECINCT 4-(CONG-17),14
CITY OF ROCKFORD-:-WARD 9 PRECINCT 3-(CONG-16),14
CITY OF ROCKFORD-:-WARD 9 PRECINCT 3-(CONG-17),14
COOK-:-7000004-(CONG-05),7
COOK-:-7000004-(CONG-08),7
COOK-:-7000008-(CONG-05),7
COOK-:-7000008-(CONG-08),7
COOK-:-7200003-(CONG-01),6
COOK-:-7200003-(CONG-02),6
COOK-:-7200007-(CONG-01),12
COOK-:-7200007-(CONG-02),12
COOK-:-7200012-(CONG-01),12
COOK-:-7200012-(CONG-02),12
COOK-:-7200021-(CONG-01),12
COOK-:-7200021-(CONG-02),12
COOK-:-7200030-(CONG-01),6
COOK-:-7200030-(CONG-06),6
COOK-:-7200045-(CONG-01),12
COOK-:-7200045-(CONG-02),12
COOK-:-7300001-(CONG-01),12
COOK-:-7300001-(CONG-02),12
COOK-:-7300002-(CONG-01),12
COOK-:-7300002-(CONG-02),12
COOK-:-7400014-(CONG-05),7
COOK-:-7400014-(CONG-08),7
COOK-:-7400016-(CONG-05),7
COOK-:-7400016-(CONG-08),7
COOK-:-7400017-(CONG-03),7
COOK-:-7400017-(CONG-08),7
COOK-:-7400023-(CONG-05),7
COOK-:-7400023-(CONG-08),7
COOK-:-7400027-(CONG-05),7
COOK-:-7400027-(CONG-08),7
COOK-:-7400044-(CONG-05),7
COOK-:-7400044-(CONG-08),7
COOK-:-7600004-(CONG-03),7
COOK-:-7600004-(CONG-08),7
COOK-:-7600015-(CONG-03),7
COOK-:-7600015-(CONG-08),7
COOK-:-7700013-(CONG-01),13
COOK-:-7700013-(CONG-11),13
COOK-:-7800026-(CONG-03),16
COOK-:-7800026-(CONG-07),3
COOK-:-7800042-(CONG-05),16
COOK-:-7800042-(CONG-08),16
COOK-:-7900010-(CONG-04),3
COOK-:-7900010-(CONG-06),12
COOK-:-7900012-(CONG-04),3
COOK-:-7900012-(CONG-06),13
COOK-:-7900026-(CONG-04),3
COOK-:-7900026-(CONG-06),3
COOK-:-7900040-(CONG-04),12
COOK-:-7900040-(CONG-06),12
COOK-:-7900043-(CONG-04),12
COOK-:-7900043-(CONG-06),12
COOK-:-7900047-(CONG-04),12
COOK-:-7900047-(CONG-06),12
COOK-:-7900050-(CONG-04),6
COOK-:-7900050-(CONG-06),6
COOK-:-8000004-(CONG-05),7
COOK-:-8000004-(CONG-08),6
COOK-:-8000012-(CONG-05),3
COOK-:-8000012-(CONG-08),3
COOK-:-8000016-(CONG-05),3
COOK-:-8000016-(CONG-08),3
COOK-:-8000017-(CONG-05),3
COOK-:-8000017-(CONG-08),3
COOK-:-8000018-(CONG-05),3
COOK-:-8000018-(CONG-08),3
COOK-:-8000020-(CONG-05),3
COOK-:-8000020-(CONG-09),3
COOK-:-8000035-(CONG-05),3
COOK-:-8000035-(CONG-08),6
COOK-:-8000069-(CONG-05),3
COOK-:-8000069-(CONG-09),6
COOK-:-8100018-(CONG-09),3
COOK-:-8100018-(CONG-10),3
COOK-:-8100027-(CONG-09),3
COOK-:-8100027-(CONG-10),3
COOK-:-8100031-(CONG-09),3
COOK-:-8100031-(CONG-10),3
COOK-:-8100032-(CONG-09),3
COOK-:-8100032-(CONG-10),3
COOK-:-8200001-(CONG-05),3
COOK-:-8200001-(CONG-09),6
COOK-:-8200026-(CONG-05),8
COOK-:-8200026-(CONG-09),6
COOK-:-8300008-(CONG-09),6
COOK-:-8300008-(CONG-10),6
COOK-:-8300033-(CONG-05),6
COOK-:-8300033-(CONG-09),3
COOK-:-8300043-(CONG-09),3
COOK-:-8300043-(CONG-10),3
COOK-:-8500030-(CONG-04),16
COOK-:-8500030-(CONG-07),6
COOK-:-8600015-(CONG-01),12
COOK-:-8600015-(CONG-06),12
COOK-:-8700002-(CONG-05),7
COOK-:-8700002-(CONG-08),7
COOK-:-8700018-(CONG-05),7
COOK-:-8700018-(CONG-08),7
COOK-:-8700027-(CONG-05),9
COOK-:-8700027-(CONG-08),9
COOK-:-8700035-(CONG-05),9
COOK-:-8700035-(CONG-08),7
COOK-:-8700038-(CONG-05),7
COOK-:-8700047-(CONG-05),7
COOK-:-8700047-(CONG-08),9
COOK-:-8700059-(CONG-05),9
COOK-:-8700059-(CONG-08),9
COOK-:-8900023-(CONG-04),3
COOK-:-8900023-(CONG-06),3
COOK-:-8900025-(CONG-04),12
COOK-:-8900025-(CONG-07),12
COOK-:-8900030-(CONG-04),3
COOK-:-8900030-(CONG-07),6
COOK-:-8900071-(CONG-04),6
COOK-:-8900071-(CONG-07),3
COOK-:-9400012-(CONG-04),6
COOK-:-9400012-(CONG-06),6
COOK-:-9500049-(CONG-01),12
COOK-:-9500049-(CONG-02),12
COOK-:-9600011-(CONG-05),6
COOK-:-9600011-(CONG-09),6
COOK-:-9600021-(CONG-05),9
COOK-:-9600021-(CONG-09),9
COOK-:-9600040-(CONG-05),9
COOK-:-9600040-(CONG-09),9
COOK-:-9600046-(CONG-05),9
COOK-:-9600046-(CONG-09),9
COOK-:-9600047-(CONG-09),9
COOK-:-9600047-(CONG-10),9
COOK-:-9600048-(CONG-09),7
COOK-:-9600048-(CONG-10),9
COOK-:-9600054-(CONG-09),9
COOK-:-9600054-(CONG-10),9
COOK-:-9600060-(CONG-05),9
COOK-:-9600060-(CONG-09),9
COOK-:-9600063-(CONG-05),9
COOK-:-9600063-(CONG-09),9
COOK-:-9600068-(CONG-05),7
COOK-:-9600068-(CONG-09),6
COOK-:-9700001-(CONG-04),12
COOK-:-9700001-(CONG-06),6
COOK-:-9700024-(CONG-01),12
COOK-:-9700024-(CONG-02),12
COOK-:-9700043-(CONG-01),12
COOK-:-9700043-(CONG-06),12
COOK-:-9700058-(CONG-04),6
COOK-:-9700058-(CONG-06),6
COOK-:-9700073-(CONG-01),6
COOK-:-9700073-(CONG-06),6
DEKALB-:-MAYFIELD 1-(CONG-14),10
DEKALB-:-MAYFIELD 1-(CONG-16),14
DEKALB-:-SYCAMORE 7-(CONG-11),14
DEKALB-:-SYCAMORE 7-(CONG-14),14
DEKALB-:-SYCAMORE 9-(CONG-11),10
DEKALB-:-SYCAMORE 9-(CONG-14),14
HENRY-:-COLONA 1-(CONG-16),2
HENRY-:-COLONA 1-(CONG-17),2
KANKAKEE-:-BOURBONNAIS 10-(CONG-01),11
KANKAKEE-:-BOURBONNAIS 10-(CONG-02),11
KANKAKEE-:-BOURBONNAIS 11-(CONG-01),11
KANKAKEE-:-BOURBONNAIS 11-(CONG-02),11
KANKAKEE-:-BOURBONNAIS 13-(CONG-01),11
KANKAKEE-:-BOURBONNAIS 13-(CONG-02),11
KANKAKEE-:-BOURBONNAIS 14-(CONG-01),11
KANKAKEE-:-BOURBONNAIS 14-(CONG-02),11
KANKAKEE-:-BOURBONNAIS 17-(CONG-01),11
KANKAKEE-:-BOURBONNAIS 17-(CONG-02),11
KANKAKEE-:-BOURBONNAIS 5-(CONG-01),11
KANKAKEE-:-BOURBONNAIS 5-(CONG-02),11
KANKAKEE-:-MANTENO 4-(CONG-01),5
KANKAKEE-:-MANTENO 4-(CONG-02),11
LAKE-:-WAUCONDA 344-(CONG-09),9
LAKE-:-WAUCONDA 344-(CONG-11),10
LAKE-:-WAUCONDA 350-(CONG-09),9
LAKE-:-WAUCONDA 350-(CONG-11),9
LASALLE-:-DEER PARK-(CONG-14),5
LASALLE-:-DEER PARK-(CONG-16),5
LASALLE-:-EDEN 1-(CONG-14),5
LASALLE-:-EDEN 1-(CONG-16),5
LASALLE-:-FALL RIVER-(CONG-14),5
LASALLE-:-FALL RIVER-(CONG-16),5
LASALLE-:-FARM RIDGE-(CONG-14),5
LASALLE-:-FARM RIDGE-(CONG-16),5
LIVINGSTON-:-ESMEN-(CONG-02),11
LIVINGSTON-:-ESMEN-(CONG-16),11
LIVINGSTON-:-PONTIAC 10-(CONG-02),11
LIVINGSTON-:-PONTIAC 10-(CONG-16),11
LIVINGSTON-:-PONTIAC 9-(CONG-02),11
LIVINGSTON-:-PONTIAC 9-(CONG-16),8
MACON-:-DECATUR 16-(CONG-13),0
MACON-:-DECATUR 16-(CONG-15),0
MACON-:-DECATUR 19-(CONG-13),0
MACON-:-DECATUR 19-(CONG-15),0
MACON-:-DECATUR 27-(CONG-13),0
MACON-:-DECATUR 27-(CONG-15),0
MACON-:-DECATUR 28-(CONG-13),0
MACON-:-DECATUR 28-(CONG-15),0
MACON-:-DECATUR 7-(CONG-13),0
MACON-:-DECATUR 7-(CONG-15),0
MACON-:-DECATUR 8-(CONG-13),0
MACON-:-DECATUR 8-(CONG-15),0
MACON-:-DECATUR 9-(CONG-13),0
MACON-:-DECATUR 9-(CONG-15),0
MACON-:-HARRISTOWN-(CONG-13),0
MACON-:-HARRISTOWN-(CONG-15),0
MACON-:-HICKORY PT. 2-(CONG-13),0
MACON-:-HICKORY PT. 2-(CONG-15),0
MACON-:-HICKORY PT. 3-(CONG-13),0
MACON-:-HICKORY PT. 3-(CONG-15),0
MACON-:-LONG CREEK 4-(CONG-13),0
MACON-:-LONG CREEK 4-(CONG-15),0
MACON-:-OAKLEY-(CONG-13),0
MACON-:-OAKLEY-(CONG-15),0
MADISON-:-ALTON 01-(CONG-13),1
MADISON-:-ALTON 01-(CONG-15),1
MADISON-:-ALTON 03-(CONG-13),1
MADISON-:-ALTON 03-(CONG-15),1
MADISON-:-ALTON 05-(CONG-13),1
MADISON-:-ALTON 05-(CONG-15),1
MADISON-:-COLLINSVILLE 01-(CONG-13),1
MADISON-:-COLLINSVILLE 01-(CONG-15),1
MADISON-:-COLLINSVILLE 20-(CONG-13),1
MADISON-:-COLLINSVILLE 20-(CONG-15),1
MADISON-:-FOSTER 02-(CONG-13),1
MADISON-:-FOSTER 02-(CONG-15),1
MADISON-:-FT. RUSSELL 07-(CONG-13),1
MADISON-:-FT. RUSSELL 07-(CONG-15),1
MADISON-:-MORO 02-(CONG-13),1
MADISON-:-MORO 02-(CONG-15),1
MCHENRY-:-GREENWOOD GRE 06-(CONG-10),10
MCHENRY-:-GREENWOOD GRE 06-(CONG-11),10
MCHENRY-:-HARTLAND HAR 01-(CONG-11),10
MCHENRY-:-HARTLAND HAR 01-(CONG-16),10
MCHENRY-:-HARTLAND HAR 02-(CONG-11),10
MCHENRY-:-HARTLAND HAR 02-(CONG-16),10
MCHENRY-:-MCHENRY MCH 07-(CONG-10),10
MCHENRY-:-MCHENRY MCH 07-(CONG-11),10
MCLEAN-:-ALLIN 01-(CONG-16),11
MCLEAN-:-ALLIN 01-(CONG-17),11
MCLEAN-:-BLOOMINGTON 01-(CONG-16),11
MCLEAN-:-BLOOMINGTON 01-(CONG-17),11
MCLEAN-:-BLOOMINGTON 02-(CONG-16),11
MCLEAN-:-BLOOMINGTON 02-(CONG-17),11
MCLEAN-:-DALE 01-(CONG-16),11
MCLEAN-:-DALE 01-(CONG-17),11
MCLEAN-:-NORMAL 31-(CONG-16),11
MCLEAN-:-NORMAL 31-(CONG-17),11
PUTNAM-:-HENNEPIN 1-(CONG-14),14
PUTNAM-:-HENNEPIN 1-(CONG-16),14
PUTNAM-:-MAGNOLIA 2-(CONG-14),8
PUTNAM-:-MAGNOLIA 2-(CONG-16),14
SANGAMON-:-CAPITAL 012-(CONG-13),0
SANGAMON-:-CAPITAL 012-(CONG-15),0
SANGAMON-:-CAPITAL 016-(CONG-13),0
SANGAMON-:-CAPITAL 016-(CONG-15),0
SANGAMON-:-CAPITAL 020-(CONG-13),0
SANGAMON-:-CAPITAL 020-(CONG-15),0
SANGAMON-:-CAPITAL 025-(CONG-13),0
SANGAMON-:-CAPITAL 025-(CONG-15),0
SANGAMON-:-CAPITAL 029-(CONG-13),0
SANGAMON-:-CAPITAL 029-(CONG-15),0
SANGAMON-:-CAPITAL 080-(CONG-13),0
SANGAMON-:-CAPITAL 080-(CONG-15),0
SANGAMON-:-CAPITAL 081-(CONG-13),0
SANGAMON-:-CAPITAL 081-(CONG-15),0
SANGAMON-:-CURRAN 001-(CONG-13),0
SANGAMON-:-CURRAN 001-(CONG-15),0
SANGAMON-:-GARDNER 004-(CONG-13),0
SANGAMON-:-GARDNER 004-(CONG-15),0
SANGAMON-:-SPRINGFIELD 001-(CONG-13),0
SANGAMON-:-SPRINGFIELD 001-(CONG-15),0
ST. CLAIR-:-BELLEVILLE 20-(CONG-12),1
