unit_id,district
Albany-:-Albany Ward 1 ED 1,19
Albany-:-Albany Ward 1 ED 2,19
Albany-:-Albany Ward 1 ED 3,19
Albany-:-Albany Ward 1 ED 4,19
Albany-:-Albany Ward 1 ED 5,19
Albany-:-Albany Ward 1 ED 6,21
Albany-:-Albany Ward 2 ED 1,21
Albany-:-Albany Ward 2 ED 2,19
Albany-:-Albany Ward 2 ED 3,21
Albany-:-Albany Ward 2 ED 4,21
Albany-:-Albany Ward 2 ED 5,21
Albany-:-Albany Ward 2 ED 6,21
Albany-:-Albany Ward 3 ED 1,21
Albany-:-Albany Ward 3 ED 2,21
Albany-:-Albany Ward 3 ED 3,21
Albany-:-Albany Ward 3 ED 4,21
Albany-:-Albany Ward 4 ED 1,21
Albany-:-Albany Ward 4 ED 2,21
Albany-:-Albany Ward 4 ED 3,21
Albany-:-Albany Ward 4 ED 4,21
Albany-:-Albany Ward 4 ED 5,21
Albany-:-Albany Ward 4 ED 6,21
Albany-:-Albany Ward 5 ED 1,21
Albany-:-Albany Ward 5 ED 2,21
Albany-:-Albany Ward 5 ED 3,21
Albany-:-Albany Ward 5 ED 4,21
Albany-:-Albany Ward 6 ED 1,21
Albany-:-Albany Ward 6 ED 2,21
Albany-:-Albany Ward 6 ED 3,21
Albany-:-Albany Ward 6 ED 4,21
Albany-:-Albany Ward 6 ED 5,21
Albany-:-Albany Ward 6 ED 6,21
Albany-:-Albany Ward 7 ED 1,21
Albany-:-Albany Ward 7 ED 2,21
Albany-:-Albany Ward 7 ED 3,21
Albany-:-Albany Ward 7 ED 4,21
Albany-:-Albany Ward 7 ED 5,21
Albany-:-Albany Ward 7 ED 6,19
Albany-:-Albany Ward 8 ED 1,21
Albany-:-Albany Ward 8 ED 2,21
Albany-:-Albany Ward 8 ED 3,19
Albany-:-Albany Ward 8 ED 4,21
Albany-:-Albany Ward 8 ED 5,21
Albany-:-Albany Ward 8 ED 6,21
Albany-:-Albany Ward 9 ED 1,21
Albany-:-Albany Ward 9 ED 2,21
Albany-:-Albany Ward 9 ED 3,21
Albany-:-Albany Ward 9 ED 4,21
Albany-:-Albany Ward 9 ED 5,21
Albany-:-Albany Ward 9 ED 6,21
Albany-:-Albany Ward 9 ED 7,21
Albany-:-Albany Ward 9 ED 8,21
Albany-:-Albany Ward 10 ED 1,21
Albany-:-Albany Ward 10 ED 2,21
Albany-:-Albany Ward 10 ED 3,21
Albany-:-Albany Ward 10 ED 4,21
Albany-:-Albany Ward 10 ED 5,21
Albany-:-Albany Ward 10 ED 6,21
Albany-:-Albany Ward 10 ED 7,21
Albany-:-Albany Ward 11 ED 1,21
Albany-:-Albany Ward 11 ED 2,21
Albany-:-Albany Ward 11 ED 3,21
Albany-:-Albany Ward 11 ED 4,21
Albany-:-Albany Ward 11 ED 5,21
Albany-:-Albany Ward 11 ED 6,21
Albany-:-Albany Ward 12 ED 1,21
Albany-:-Albany Ward 12 ED 2,21
Albany-:-Albany Ward 12 ED 3,21
Albany-:-Albany Ward 12 ED 4,21
Albany-:-Albany Ward 12 ED 5,21
Albany-:-Albany Ward 12 ED 6,21
Albany-:-Albany Ward 13 ED 1,21
Albany-:-Albany Ward 13 ED 2,21
Albany-:-Albany Ward 13 ED 3,21
Albany-:-Albany Ward 13 ED 4,21
Albany-:-Albany Ward 13 ED 5,21
Albany-:-Albany Ward 14 ED 1,21
Albany-:-Albany Ward 14 ED 2,21
Albany-:-Albany Ward 14 ED 3,21
Albany-:-Albany Ward 14 ED 4,21
Albany-:-Albany Ward 14 ED 5,21
Albany-:-Albany Ward 14 ED 6,21
Albany-:-Albany Ward 14 ED 7,21
Albany-:-Albany Ward 14 ED 8,21
Albany-:-Albany Ward 15 ED 1,21
Albany-:-Albany Ward 15 ED 2,21
Albany-:-Albany Ward 15 ED 3,21
Albany-:-Albany Ward 15 ED 4,21
Albany-:-Albany Ward 15 ED 5,21
Albany-:-Berne 1,19
Albany-:-Berne 2,19
Albany-:-Bethlehem 1,19
Albany-:-Bethlehem 2,19
Albany-:-Bethlehem 3,19
Albany-:-Bethlehem 4,19
Albany-:-Bethlehem 5,19
Albany-:-Bethlehem 6,19
Albany-:-Bethlehem 7,19
Albany-:-Bethlehem 8,19
Albany-:-Bethlehem 9,19
Albany-:-Bethlehem 10,19
Albany-:-Bethlehem 11,19
Albany-:-Bethlehem 12,19
Albany-:-Bethlehem 13,19
Albany-:-Bethlehem 14,19
Albany-:-Bethlehem 15,19
Albany-:-Bethlehem 16,19
Albany-:-Bethlehem 17,19
Albany-:-Bethlehem 18,19
Albany-:-Bethlehem 19,19
Albany-:-Bethlehem 20,19
Albany-:-Bethlehem 21,19
Albany-:-Bethlehem 22,21
Albany-:-Bethlehem 23,21
Albany-:-Bethlehem 24,19
Albany-:-Bethlehem 25,19
Albany-:-Bethlehem 26,19
Albany-:-Bethlehem 27,19
Albany-:-Coeymans 1,19
Albany-:-Coeymans 2,19
Albany-:-Coeymans 3,19
Albany-:-Coeymans 4,19
Albany-:-Coeymans 5,19
Albany-:-Cohoes Ward 1 ED 1,21
Albany-:-Cohoes Ward 1 ED 2,21
Albany-:-Cohoes Ward 1 ED 3,21
Albany-:-Cohoes Ward 2 ED 1,21
Albany-:-Cohoes Ward 2 ED 2,21
Albany-:-Cohoes Ward 2 ED 3,21
Albany-:-Cohoes Ward 2 ED 4,21
Albany-:-Cohoes Ward 3 ED 1,21
Albany-:-Cohoes Ward 3 ED 2,21
Albany-:-Cohoes Ward 3 ED 3,21
Albany-:-Cohoes Ward 4 ED 1,21
Albany-:-Cohoes Ward 4 ED 2,21
Albany-:-Cohoes Ward 4 ED 3,21
Albany-:-Cohoes Ward 4 ED 4,21
Albany-:-Cohoes Ward 5 ED 1,21
Albany-:-Cohoes Ward 5 ED 2,21
Albany-:-Cohoes Ward 5 ED 3,21
Albany-:-Cohoes Ward 5 ED 4,21
Albany-:-Cohoes Ward 6 ED 1,21
Albany-:-Cohoes Ward 6 ED 2,21
Albany-:-Cohoes Ward 6 ED 3,21
Albany-:-Colonie 1,21
Albany-:-Colonie 2,21
Albany-:-Colonie 3,21
Albany-:-Colonie 4,21
Albany-:-Colonie 5,21
Albany-:-Colonie 6,21
Albany-:-Colonie 7,21
Albany-:-Colonie 8,21
Albany-:-Colonie 9,21
Albany-:-Colonie 10,21
Albany-:-Colonie 11,21
Albany-:-Colonie 12,21
Albany-:-Colonie 13,21
Albany-:-Colonie 14,21
Albany-:-Colonie 15,21
Albany-:-Colonie 16,21
Albany-:-Colonie 17,21
Albany-:-Colonie 18,21
Albany-:-Colonie 19,21
Albany-:-Colonie 20,21
Albany-:-Colonie 21,21
Albany-:-Colonie 22,21
Albany-:-Colonie 23,21
Albany-:-Colonie 24,21
Albany-:-Colonie 25,21
Albany-:-Colonie 26,21
Albany-:-Colonie 27,21
Albany-:-Colonie 28,21
Albany-:-Colonie 29,21
Albany-:-Colonie 30,21
Albany-:-Colonie 31,21
Albany-:-Colonie 32,21
Albany-:-Colonie 33,21
Albany-:-Colonie 34,21
Albany-:-Colonie 35,21
Albany-:-Colonie 36,21
Albany-:-Colonie 37,21
Albany-:-Colonie 38,21
Albany-:-Colonie 39,21
Albany-:-Colonie 40,21
Albany-:-Colonie 41,21
Albany-:-Colonie 42,21
Albany-:-Colonie 43,21
Albany-:-Green Island 1,21
Albany-:-Green Island 2,21
Albany-:-Guilderland 1,21
Albany-:-Guilderland 2,21
Albany-:-Guilderland 3,21
Albany-:-Guilderland 4,21
Albany-:-Guilderland 5,21
Albany-:-Guilderland 6,21
Albany-:-Guilderland 7,21
Albany-:-Guilderland 8,21
Albany-:-Guilderland 9,21
Albany-:-Guilderland 10,21
Albany-:-Guilderland 11,21
Albany-:-Guilderland 12,21
Albany-:-Guilderland 13,21
Albany-:-Guilderland 14,21
Albany-:-Guilderland 15,21
Albany-:-Guilderland 16,21
Albany-:-Guilderland 17,21
Albany-:-Guilderland 18,21
Albany-:-Guilderland 19,21
Albany-:-Guilderland 20,21
Albany-:-Guilderland 21,21
Albany-:-Guilderland 22,21
Albany-:-Guilderland 23,21
Albany-:-Guilderland 24,21
Albany-:-Guilderland 25,21
Albany-:-Knox 1,21
Albany-:-Knox 2,21
Albany-:-New Scotland 1,21
Albany-:-New Scotland 2,21
Albany-:-New Scotland 3,21
Albany-:-New Scotland 4,19
Albany-:-New Scotland 5,19
Albany-:-New Scotland 6,21
Albany-:-New Scotland 7,19
Albany-:-Rensselaerville 1,19
Albany-:-Rensselaerville 2,19
Albany-:-Rensselaerville 3,19
Albany-:-Watervliet 1,21
Albany-:-Watervliet 2,21
Albany-:-Watervliet 3,21
Albany-:-Watervliet 4,21
Albany-:-Watervliet 5,21
Albany-:-Watervliet 6,21
Albany-:-Westerlo 1,19
Albany-:-Westerlo 2,19
Allegany-:-Alfred 1,6
Allegany-:-Alfred 2,6
Allegany-:-Allen,6
Allegany-:-Alma,6
Allegany-:-Almond,3
Allegany-:-Amity 1,3
Allegany-:-Amity 2,3
Allegany-:-Andover 1,6
Allegany-:-Andover 2,6
Allegany-:-Angelica 1,3
Allegany-:-Angelica 2,3
Allegany-:-Belfast,6
Allegany-:-Birdsall,6
Allegany-:-Bolivar,3
Allegany-:-Burns,6
Allegany-:-Caneadea,3
Allegany-:-Centerville,3
Allegany-:-Clarksville,3
Allegany-:-Cuba 1,6
Allegany-:-Cuba 2,3
Allegany-:-Friendship,3
Allegany-:-Genesee,3
Allegany-:-Granger,3
Allegany-:-Grove,6
Allegany-:-Hume,6
Allegany-:-Independence,6
Allegany-:-New Hudson,6
Allegany-:-Rushford,3
Allegany-:-Scio,3
Allegany-:-Ward,6
Allegany-:-Wellsville 1,6
Allegany-:-Wellsville 2,6
Allegany-:-Wellsville 3,6
Allegany-:-Wellsville 4,6
Allegany-:-Wellsville 5,6
Allegany-:-West Almond,6
Allegany-:-Willing,6
Allegany-:-Wirt,3
Bronx-:-AD 77 ED 1,12
Bronx-:-AD 77 ED 2,12
Bronx-:-AD 77 ED 3,12
Bronx-:-AD 77 ED 4,12
Bronx-:-AD 77 ED 5,12
Bronx-:-AD 77 ED 6,12
Bronx-:-AD 77 ED 7,12
Bronx-:-AD 77 ED 8,12
Bronx-:-AD 77 ED 9,12
Bronx-:-AD 77 ED 10,12
Bronx-:-AD 77 ED 11,12
Bronx-:-AD 77 ED 12,12
Bronx-:-AD 77 ED 13,12
Bronx-:-AD 77 ED 14,12
Bronx-:-AD 77 ED 15,12
Bronx-:-AD 77 ED 16,12
Bronx-:-AD 77 ED 17,12
Bronx-:-AD 77 ED 18,12
Bronx-:-AD 77 ED 19,12
Bronx-:-AD 77 ED 20,12
Bronx-:-AD 77 ED 21,12
Bronx-:-AD 77 ED 22,12
Bronx-:-AD 77 ED 23,12
Bronx-:-AD 77 ED 24,12
Bronx-:-AD 77 ED 25,12
Bronx-:-AD 77 ED 26,12
Bronx-:-AD 77 ED 27,12
Bronx-:-AD 77 ED 28,12
Bronx-:-AD 77 ED 29,4
Bronx-:-AD 77 ED 30,12
Bronx-:-AD 77 ED 31,12
Bronx-:-AD 77 ED 32,12
Bronx-:-AD 77 ED 33,4
Bronx-:-AD 77 ED 34,4
Bronx-:-AD 77 ED 35,4
Bronx-:-AD 77 ED 36,4
Bronx-:-AD 77 ED 37,4
Bronx-:-AD 77 ED 38,4
Bronx-:-AD 77 ED 39,4
Bronx-:-AD 77 ED 40,4
Bronx-:-AD 77 ED 41,4
Bronx-:-AD 77 ED 42,4
Bronx-:-AD 77 ED 43,4
Bronx-:-AD 77 ED 44,4
Bronx-:-AD 77 ED 45,4
Bronx-:-AD 77 ED 46,4
Bronx-:-AD 77 ED 47,4
Bronx-:-AD 77 ED 48,4
Bronx-:-AD 77 ED 49,4
Bronx-:-AD 77 ED 50,4
Bronx-:-AD 77 ED 51,4
Bronx-:-AD 77 ED 52,4
Bronx-:-AD 77 ED 53,4
Bronx-:-AD 77 ED 54,12
Bronx-:-AD 77 ED 55,12
Bronx-:-AD 77 ED 56,4
Bronx-:-AD 77 ED 57,12
Bronx-:-AD 77 ED 58,12
Bronx-:-AD 77 ED 59,12
Bronx-:-AD 77 ED 60,12
Bronx-:-AD 77 ED 61,12
Bronx-:-AD 77 ED 62,12
Bronx-:-AD 77 ED 63,12
Bronx-:-AD 78 ED 1,4
Bronx-:-AD 78 ED 2,4
Bronx-:-AD 78 ED 3,4
Bronx-:-AD 78 ED 4,4
Bronx-:-AD 78 ED 5,4
Bronx-:-AD 78 ED 6,4
Bronx-:-AD 78 ED 7,4
Bronx-:-AD 78 ED 8,4
Bronx-:-AD 78 ED 9,4
Bronx-:-AD 78 ED 10,4
Bronx-:-AD 78 ED 11,4
Bronx-:-AD 78 ED 12,4
Bronx-:-AD 78 ED 13,4
Bronx-:-AD 78 ED 14,4
Bronx-:-AD 78 ED 15,4
Bronx-:-AD 78 ED 16,4
Bronx-:-AD 78 ED 17,4
Bronx-:-AD 78 ED 18,4
Bronx-:-AD 78 ED 19,4
Bronx-:-AD 78 ED 20,4
Bronx-:-AD 78 ED 21,4
Bronx-:-AD 78 ED 22,4
Bronx-:-AD 78 ED 23,4
Bronx-:-AD 78 ED 24,4
Bronx-:-AD 78 ED 25,8
Bronx-:-AD 78 ED 26,4
Bronx-:-AD 78 ED 27,4
Bronx-:-AD 78 ED 28,4
Bronx-:-AD 78 ED 29,4
Bronx-:-AD 78 ED 30,4
Bronx-:-AD 78 ED 31,4
Bronx-:-AD 78 ED 32,4
Bronx-:-AD 78 ED 33,4
Bronx-:-AD 78 ED 34,4
Bronx-:-AD 78 ED 35,4
Bronx-:-AD 78 ED 36,4
Bronx-:-AD 78 ED 37,4
Bronx-:-AD 78 ED 38,4
Bronx-:-AD 78 ED 39,4
Bronx-:-AD 78 ED 40,4
Bronx-:-AD 78 ED 41,4
Bronx-:-AD 78 ED 42,4
Bronx-:-AD 78 ED 43,4
Bronx-:-AD 78 ED 44,4
